ENDERECO_ID	lat	long
ALABN_0002	-9.261972	-37.936139
ALAIR_0026	-9.732028	-36.651139
ALAIR_0007	-9.742833	-36.649083
ALAIR_0015	-9.762758	-36.662086
ALAIR_0012	-9.723333	-36.681667
ALAIR_0028	-9.761444	-36.654194
ALAIR_0029	-9.768111	-36.642417
ALAIR_0006	-9.728083	-36.673444
ALAIR_0011	-9.753556	-36.657889
ALAIR_0004	-9.757778	-36.643333
ALAIR_0018	-9.743083	-36.656111
ALAIR_0013	-9.75	-36.671944
ALAIR_0027	-9.734194	-36.67625
ALAIR_0010	-9.748417	-36.653333
ALBNA_0002	-9.436667	-35.524444
ALBDG_0002	-9.842139	-35.902083
ALBDG_0004	-9.8235	-35.880528
ALCJO_0001	-9.389417	-36.163667
ALCJO_0002	-9.399722	-36.154722
ALCPA_0002	-9.413528	-36.07575
ALDGA_0003	-9.386944	-37.988639
ALFXS_0002	-9.275861	-35.724722
PRAPA_0001	-23.125139	-52.317361
PRATQ_0001	-24.023333	-53.441389
SPSTAR0001	-20.935167	-50.500722
SPAMIO0002	-23.509694	-47.292056
SPAUJ_0005	-23.389306	-46.327139
SPAUJ_0004	-23.418611	-46.286444
SPAUJ_0002	-23.419722	-46.331417
PEAGP_0002	-8.576389	-35.498056
PECGB_0003	-8.012778	-35.006389
PAAMM_0002	-1.529583	-52.577444
PAATM_0002	-3.204722	-52.213333
PAATM_0001	-3.194667	-52.220056
PIATS_0002	-4.943333	-42.333083
PIATS_0001	-5.040025	-42.460567
RSAJR_0001	-28.240394	-53.769959
RSALG_0013	-29.600944	-56.104639
RSAKS_0002	-29.485167	-49.843083
RSAKS_0001	-29.548511	-49.887288
RNAXD_0001	-6.410833	-38.015278
RNANO_0001	-5.676944	-36.62
MTALU_0001	-17.32275	-53.225361
MTALU_0002	-17.253725	-53.312531
MTAOU_0002	-17.834425	-53.282067
SEAJU_0005	-10.951306	-37.062944
SEAJU_0028	-10.939333	-37.062
SEAJU_0022	-10.917139	-37.052944
SEAJU_0017	-10.924639	-37.067389
ALCGN_0001	-9.957556	-36.793278
ALOIV_0001	-9.515556	-37.19
ALPCV_0003	-9.052611	-35.398472
RSALG_0033	-29.884457	-55.594787
RSALG_0004	-29.78328	-55.79318
RSALG_0005	-29.788056	-55.797778
BACAR_0014	-12.686722	-38.221972
ALPYH_0001	-9.627806	-37.770028
ALMCO_0095	-9.632528	-35.743361
ALMCO_0094	-9.575028	-35.778611
ALMCO_0102	-9.605	-35.735278
ALMHD_0001	-9.768333	-35.840861
ALMGR_0002	-9.123056	-37.727778
ALPKW_0002	-9.750556	-37.429444
ALPOP_0001	-9.161306	-35.299944
CEATO_0001	-5.519444	-38.272222
ALTNVL0002	-9.911389	-36.361667
BAALH_0005	-12.136039	-38.448331
ALAIR_0017	-9.750556	-36.666111
ALCUI_0001	-10.124167	-36.173056
ALKIS_0001	-9.615556	-36.767778
SPAMIO0001	-23.531083	-47.245278
SPAUJ_0001	-23.406806	-46.352667
RSALG_0002	-29.801767	-55.80211
RSALG_0001	-29.785604	-55.789628
RSALG_0003	-29.795756	-55.757849
ALAIR_0030	-9.812944	-36.613028
PAALQ_0001	-1.954167	-54.739722
ALJPG_0001	-9.100639	-35.260611
ALMCO_0062	-9.601417	-35.770306
ALMCO_0025	-9.540583	-35.786111
ALMGI_0001	-9.011417	-35.2225
ALMBO_0001	-9.585278	-36.298361
ALPIN_0001	-9.410306	-36.633361
ALPND_0001	-10.281417	-36.574167
ALPLR_0002	-9.599472	-35.955861
ALRTI_0002	-9.835278	-35.980306
ALUPS_0001	-9.176694	-35.994722
ALBNA_0001	-9.406694	-35.506111
ALCUI_0004	-10.150833	-36.335
ALCUI_0003	-10.150111	-36.139694
ALDGA_0001	-9.389722	-37.9975
ALMJR_0002	-9.533056	-36.985
ALMJR_0001	-9.5875	-37.059472
PBJPA_0003	-7.135	-34.826667
ALMCO_0069	-9.582611	-35.765222
ALMCO_0031	-9.582222	-35.660833
ALMCO_0008	-9.549719	-35.725278
ALPAPU0001	-9.465861	-35.550861
RNNTL_0001	-5.800556	-35.215833
PASRM_0005	-2.506583	-54.953
ALIGJ_0004	-10.124306	-36.653194
ALLIM_0003	-9.735583	-36.501694
ALMCO_0061	-9.56225	-35.750028
ALMCO_0040	-9.649344	-35.709761
ALMCO_0051	-9.668222	-35.719806
ALMCO_0038	-9.634778	-35.717361
ALMCO_0029	-9.515028	-35.596694
ALMCO_0002	-9.626417	-35.739833
ALMCO_0014	-9.645083	-35.738111
ALMCO_0015	-9.661528	-35.739306
ALMGI_0002	-8.953083	-35.177528
ALPIN_0002	-9.386194	-36.624944
CEFLA_0019	-3.736389	-38.501972
ALSNN_0001	-9.382528	-37.238639
ALVIS_0002	-9.4225	-36.325278
ALAAD_0001	-9.688611	-36.305833
ALATL_0001	-9.513361	-36.010556
ALBDG_0001	-9.8375	-35.889278
ALCPA_0001	-9.403611	-36.110861
ALCLR_0003	-9.808667	-36.206111
ALMCO_0003	-9.664722	-35.696111
MGBHE_0935	-19.923167	-43.937306
ALVIS_0014	-9.422394	-36.325854
PRLDA_0038	-23.285752	-51.209042
ALMCO_0306	-9.645157	-35.710574
ALAIR_0058	-9.734567	-36.675225
ALDGA_0005	-9.390967	-37.988075
SPAMIO0285	-23.50969	-47.292056
ALMCO_0041	-9.660556	-35.728611
ALTNVL0001	-9.913889	-36.345
ALAIR_0008	-9.770556	-36.655833
SCLGS_0019	-27.815833	-50.327222
ALMGI_0004	-8.930089	-35.168292
MAALN_0001	-2.512028	-44.727917
BAALH_0017	-12.160722	-38.417944
SCLGS_0001	-27.815833	-50.327222
ALMCO_0033	-9.636111	-35.725556
ALMCO_0053	-9.667222	-35.740278
ALCLR_0001	-9.783889	-36.351389
ALMCO_0130	-9.552333	-35.786778
ALMCO_0107	-9.664694	-35.696194
ALMCO_0142	-9.664694	-35.696028
ALMCO_0009	-9.657067	-35.723444
SEAJU_0449	-10.945417	-37.047722
ALMCO_0057	-9.665722	-35.74925
SEAJU_0061	-10.912556	-37.066889
BAALH_0006	-12.139864	-38.428853
CELVM_0002	-6.755639	-38.965972
MTAOU_0003	-17.827889	-53.281583
PBJPA_0046	-7.149722	-34.894472
ALMCO_0296	-9.682544	-35.762869
ALMCO_0100	-9.635167	-35.738861
ALMCO_0370	-9.648742	-35.715928
ALMCO_0125	-9.643917	-35.699278
ALMCO_0001	-9.647056	-35.718
ALMCO_0141	-9.627278	-35.698889
ALMCO_0006	-9.66975	-35.73975
ALMHD_0005	-9.717778	-35.817778
ALPSY_0001	-9.671719	-37.334
ALPYH_0005	-9.480639	-37.66725
ALRGO_0006	-9.475528	-35.860611
ESALR_0007	-20.854806	-41.622806
CEJNE_0007	-7.244194	-39.305028
MGJFA_0040	-21.757	-43.351194
MGALB_0002	-22.214361	-46.624278
ALSJJ_0002	-9.010778	-36.058611
ALVIS_0004	-9.374139	-36.251389
ALBDG_0005	-9.831242	-35.908333
ALCPA_0005	-9.401914	-36.108381
SPSPO12786	-23.623778	-46.702083
MGPCS_0059	-21.843583	-46.588528
PAJUT_0014	-2.17	-56.098333
MTALT_0001	-16.842028	-53.861889
ALMCO_0109	-9.667917	-35.740167
ALMCO_0104	-9.643611	-35.713639
ALCYO_0001	-9.631667	-36.576694
PAALQ_0006	-1.949722	-54.740806
SEAJU_0041	-10.916944	-37.054722
PAALQ_0008	-1.917778	-54.703611
ALRGO_0007	-9.475438	-35.85881
RJRJO_1151	-22.990556	-43.444722
ALMCO_0074	-9.549056	-35.630694
ALMCO_0122	-9.571944	-35.716694
ALTAQ_0002	-9.643056	-36.492528
BAALH_0022	-12.135667	-38.400278
RSALG_0009	-29.944528	-55.500222
SCALW_0001	-27.581871	-48.976712
SPAMIO0004	-23.526917	-47.251917
ALPND_0003	-10.281139	-36.557528
ALMON_0002	-9.599833	-37.247
ALAIR_0048	-9.75575	-36.653361
ALAIR_0047	-9.738089	-36.656964
ALMCO_0039	-9.669722	-35.728611
MGBHE_0225	-20.002889	-44.043806
GOALX_0004	-16.116111	-48.431111
RSALG_0007	-29.884178	-55.996136
ALMCO_0059	-9.623611	-35.727528
ALRGO_0011	-9.508333	-35.793889
ALMCO_0123	-9.559008	-35.746442
ALAIR_0009	-9.781389	-36.633056
ALMCO_0026	-9.643917	-35.728083
ALMCO_0065	-9.6475	-35.716667
ALMCO_0072	-9.553167	-35.774167
ALPIN_0004	-9.41925	-36.637833
ALPND_0002	-10.289444	-36.585278
ALRGO_0005	-9.5135	-35.799944
ALSMM_0006	-9.77975	-36.094444
ALSTU_0001	-9.575278	-35.825
ALSYM_0001	-9.245972	-35.363278
SEAJU_0009	-10.942944	-37.059028
RNANO_0002	-5.667083	-36.601111
SPSDC_0001	-20.935333	-50.499722
ALMCO_0220	-9.578306	-35.702278
ALMCO_0121	-9.5825	-35.738333
ALPIN_0006	-9.423194	-36.646722
ESALR_0005	-20.842194	-41.486556
ESALR_0004	-20.595611	-41.548639
ALAIR_0043	-9.719222	-36.670028
ALAIR_0040	-9.74625	-36.661639
ALAIR_0025	-9.752194	-36.649667
ALAIR_0042	-9.784222	-36.654556
ALBDG_0003	-9.831444	-35.908389
ALCQC_0001	-9.637806	-35.79975
ALFZO_0001	-10.294167	-36.30475
RSALG_0014	-29.884167	-55.996139
SCALY_0002	-27.522528	-49.803722
CEANY_0001	-6.998361	-39.736833
ALMCO_0140	-9.660333	-35.699028
ALMCO_0060	-9.665278	-35.729722
ALFGE_0002	-9.890278	-36.682806
ALICY_0001	-9.533361	-36.629444
ALLDC_0001	-9.829886	-36.738661
ALMCO_0116	-9.676139	-35.759444
ALMCO_0238	-9.535067	-35.8045
ALMCO_0112	-9.572667	-35.756389
ALMCO_0234	-9.588444	-35.774139
ALMCO_0192	-9.612083	-35.76725
ALMCO_0235	-9.667694	-35.757111
ALMCO_0103	-9.665922	-35.712203
ALMCO_0227	-9.672611	-35.717611
ALMCO_0028	-9.528611	-35.608056
ALMCO_0114	-9.544139	-35.75125
ALMCO_0091	-9.634556	-35.699722
ALMCO_0236	-9.567056	-35.778472
ALMCO_0150	-9.528667	-35.79725
ALMCO_0017	-9.541778	-35.722056
ALMHD_0002	-9.718611	-35.895833
ALOLF_0001	-9.522694	-37.293333
ALPKW_0001	-9.730306	-37.430583
ALPLR_0001	-9.606944	-35.955278
ALQGO_0004	-9.325528	-36.472167
ALRGO_0001	-9.495583	-35.813083
MGJFA_0001	-21.757056	-43.350722
ALSMM_0001	-9.792306	-36.101306
BAALH_0092	-12.129306	-38.437972
ALAIR_0041	-9.736861	-36.665722
ALAIR_0044	-9.734472	-36.655667
ALDGA_0002	-9.381944	-38.003333
ALEAL_0001	-9.389778	-36.757972
SPAUJ_0067	-23.40627	-46.35071
PAALQ_0005	-1.954258	-54.739811
PABGN_0009	-.827694	-46.605778
SEAJU_0012	-10.932722	-37.070139
PAAKA_0001	-1.961	-48.198306
ESGUU_0004	-20.854361	-41.623
ALCUI_0007	-10.120333	-36.27525
RSALG_0034	-30.042222	-55.316667
ALMCO_0136	-9.662556	-35.707333
ALMON_0004	-9.601167	-37.247583
ALRGO_0014	-9.475278	-35.833306
ALRGO_0013	-9.510194	-35.809611
ESALR_0006	-20.733167	-41.4615
ALAIR_0046	-9.747611	-36.639972
ALAIR_0045	-9.741556	-36.675833
ALAIR_0049	-9.762417	-36.631269
MAALLG0002	-3.672806	-45.839278
PAALQ_0015	-1.947556	-54.735139
PAALQ_0009	-1.743333	-54.912639
TOAKN_0003	-9.954306	-47.981694
ALPND_0004	-10.29025	-36.5855
SPSPO_4718	-23.546667	-46.636389
ALAAD_0002	-9.684667	-36.306278
ALAIR_0031	-9.756917	-36.669972
ALMGI_0003	-9.059722	-35.240611
ALMCO_0183	0	0
ALMCO_0184	0	0
ALFXS_0005	-9.240111	-35.777861
ALMCO_0163	-9.674056	-35.758528
ALMCO_0164	-9.594194	-35.760139
ALMCO_0172	-9.584694	-35.733972
ALMCO_0223	-9.663444	-35.705889
ALMCO_0169	-9.605889	-35.761889
ALMCO_0170	-9.603806	-35.758611
ALMCO_0176	-9.6682	-35.7138
ALMCO_0245	-9.672333	-35.716556
ALMCO_0217	-9.646639	-35.703667
ALMCO_0221	-9.647528	-35.702361
ALMCO_0197	-9.671778	-35.725528
ALMCO_0198	-9.669667	-35.722944
ALMCO_0177	-9.620139	-35.73525
ALMCO_0208	-9.622111	-35.738667
ALMCO_0171	-9.645667	-35.727389
ALMCO_0174	-9.658194	-35.731278
ALMCO_0244	-9.65525	-35.737222
ALMCO_0201	-9.654528	-35.733278
ALMCO_0205	-9.652861	-35.735306
ALMCO_0210	-9.632611	-35.696806
ALMCO_0215	-9.6395	-35.698444
ALMCO_0165	-9.586889	-35.762861
ALMCO_0166	-9.595667	-35.751667
ALMCO_0173	-9.572806	-35.740167
ALMCO_0232	-9.651306	-35.700694
ALMCO_0243	-9.634639	-35.705167
ALMCO_0203	-9.665472	-35.736361
ALMCO_0204	-9.669667	-35.722944
ALMCO_0206	-9.637639	-35.736139
ALMCO_0207	-9.629389	-35.737694
ALMCO_0167	-9.621778	-35.715583
ALMCO_0168	-9.627194	-35.717028
ALMCO_0175	-9.618278	-35.713
ALMCO_0151	-9.568556	-35.721083
ALMCO_0240	-9.535111	-35.782528
ALMCO_0148	-9.554806	-35.73
RSALG_0015	-29.784306	-55.788306
RSALG_0016	-29.796111	-55.758667
RSALG_0017	-29.993306	-56.347528
RSAKS_0003	-29.548056	-49.886583
PAALQ_0007	-1.950722	-54.739556
ALMCO_0097	-9.669333	-35.734917
ALJSH_0001	-9.631944	-37.205861
ALMCO_0106	-9.621694	-35.729972
RSALG_0008	-30.013442	-56.375504
PBALCA0001	-7.743611	-36.057639
ALMCO_0162	-9.677944	-35.756444
ALMCO_0241	-9.664972	-35.724444
ALMCO_0242	-9.610694	-35.739972
ALMCO_0193	-9.6585	-35.699944
ALMCO_0194	-9.658083	-35.702611
ALMCO_0195	-9.664361	-35.707556
ALMCO_0196	-9.669528	-35.714556
ALMCO_0199	-9.654	-35.704417
ALMCO_0200	-9.655611	-35.732972
ALMCO_0202	-9.655889	-35.736833
ALMCO_0209	-9.616444	-35.738194
ALMCO_0211	-9.612667	-35.739861
ALMCO_0212	-9.664139	-35.702694
ALMCO_0213	-9.663556	-35.696889
ALMCO_0214	-9.652917	-35.700111
ALMCO_0216	-9.639222	-35.698806
ALMCO_0218	-9.648889	-35.700972
ALMCO_0219	-9.650333	-35.701944
ALMCO_0226	-9.564306	-35.646528
ALJPE_0002	-8.839694	-35.460028
ALJPG_0003	-8.839694	-35.460019
ALJUDI0001	-8.942361	-35.54925
ALOGG_0001	-10.056889	-36.816944
ALSOB_0001	-10.117389	-36.899136
BAALH_0028	-12.133944	-38.443194
ALCKN_0001	-9.485917	-37.370444
RSALG_0010	-29.94125	-55.345278
RSALG_0011	-29.72725	-55.477111
RSALG_0012	-29.996023	-56.13696
PAATM_0003	-3.212528	-52.233528
PAATM_0004	-3.192778	-52.203778
RSALG_0027	-29.686667	-55.2125
RSALG_0028	-29.779167	-55.786944
TOAKN_0002	-9.949778	-47.9735
ALLDC_0002	-9.770806	-36.742778
ALMCO_0230	-9.7035	-35.799194
SEAJU_0434	-10.923111	-37.055444
ALMCO_0231	-9.571289	-35.657525
ALMCO_0233	-9.538139	-35.622667
ALMCO_0239	-9.540611	-35.770222
ALMCO_0224	-9.583	-35.717667
ALRGO_0012	-9.486417	-35.819972
ALMCO_0146	-9.627278	-35.698889
ALMCO_0190	-9.612125	-35.700206
ALMCO_0191	-9.639083	-35.709656
ALMCO_0229	-9.634389	-35.706778
ALMCO_0228	-9.641139	-35.715944
RJRJO_3258	-22.750556	-43.411667
ALMCO_0222	-9.674528	-35.717528
ALMCO_0179	-9.669389	-35.734889
SPBRE_0073	-23.500333	-46.842806
TOAMS_0001	-11.563889	-47.16525
TOAKN_0001	-9.956167	-47.981389
RJRJO_3261	-22.909905	-43.204447
SEAJU_0140	-10	-37
PERCE_0426	-10	-37
ALMCO_0131	-9.657917	-35.716833
ALMCO_0154	-9.584694	-35.7775
ALMCO_0153	-9.540972	-35.774528
ALMCO_0134	-9.593028	-35.726944
ALDGA_0006	-9.406167	-38.188
RJPFS_0017	0	0
SEAJU_0431	-10.951667	-37.072806
ALMCO_0237	-9.551939	-35.754164
ALMCO_0225	-9.667278	-35.744778
PBALCA0002	-7.742722	-36.063361
SEAJU_0447	-10.948028	-37.060194
SEAJU_0079	-10.911	-37.052056
SEAJU_0436	-10.946056	-37.073833
ALMCO_0020	-9.699444	-35.779722
ALJAA_0001	-9.660583	-37.0025
ALMCO_0333	-9.643611	-35.713639
ESALR_0175	-20.595611	-41.548639
ESALR_0176	-20.842194	-41.486556
PAALQ_0022	-1.957167	-54.739861
RSALTM0002	-28.114028	-52.914778
TOAMS_0004	-11.570642	-47.170308
AMAVY_0002	-3.213	-64.808083
ALBLN_0001	-9.824361	-37.278694
ALJAA_0002	-9.661583	-37.006556
ALMCO_0327	-9.649661	-35.704478
ALMNX_0001	-9.308611	-36.867028
ALOHD_0001	-9.497694	-37.828556
MAASA_0001	-4.634028	-43.472444
ALAIR_0061	-9.812389	-36.611694
ALAIR_0062	-9.763444	-36.67025
ALCYO_0002	-9.63125	-36.582778
PRATQ_0053	-24.079111	-53.398722
SPAUJ_0450	-23.417647	-46.287092
MGBHE_1047	-19.923167	-43.937306
RJRJO_8753	-22.871436	-43.27531
SPCAS_0352	-22.925333	-47.081306
ALMCO_0110	-9.673806	-35.75675
ALMCO_0147	-9.602056	-35.717694
ALMCO_0149	-9.654278	-35.709306
SPAUJ_0003	-23.401167	-46.315333
RJRJO_8737	-22.871436	-43.27531
SEAJU_0465	-10.911703	-37.048422
ALCPEE0001	-8.845589	-35.563869
SEAJU_0471	-10.942781	-37.060631
ALIBG_0002	-8.971472	-35.924472
ALMCO_0288	-9.617065	-35.736912
AMMNS_0206	-2.916722	-60.01275
AMSKV_0001	-2.707556	-58.274667
PAAMM_0004	-1.545056	-52.767361
PAANAY0001	-3.108667	-51.692556
AMMNS_0451	-3.069306	-60.056306
AMMNS_0452	-3.069306	-60.056306
AMCXY_0002	-3.819889	-60.361333
AMMNS_0034	-3.100639	-60.056667
AMMNS_0044	-3.140417	-60.001528
PRPGO_0001	-25.093611	-50.160556
AMBBA_0001	-4.631806	-61.251333
AMCTM_0001	-8.406111	-63.964444
AMCXY_0001	-3.510833	-60.137639
AMCVZ_0001	-3.207333	-59.870111
AMHUT_0003	-7.207556	-63.134861
AMHUT_0004	-7.509167	-63.025833
AMMPU_0002	-4.082444	-60.684389
AMMQR_0001	-3.824167	-60.362167
AMMIC_0003	-6.120944	-62.587722
AMMIC_0002	-5.149111	-61.760444
AMTPU_0001	-5.649722	-62.2235
AMTPU_0002	-6.612111	-62.956167
CEACR_0026	-5.986667	-39.481111
BAAPE_0065	-13.871482	-39.68013
GOAOHZ0004	-14.193889	-49.345556
SPLRA_0030	-22.737806	-47.335139
AMMNS_0058	-3.108306	-59.990083
PAAIU_0024	-1.355	-48.411111
AMMNS_0373	-3.075686	-59.957189
AMMNS_0322	-2.998778	-60.002083
AMMNS_0332	-3.030275	-59.978122
ALMEA_0001	-9.38475	-35.833639
ALOLF_0002	-9.530833	-37.295833
ALPLC_0001	-10.190583	-36.833917
CEAOW_0001	-3.370833	-39.826694
ESAHE_0002	-20.803361	-40.652694
ESAHE_0004	-20.688889	-40.690306
CEFLA_0050	-3.736131	-38.588619
GOAOHZ0003	-14.195028	-49.336944
GOAPG_0001	-14.155417	-47.50775
GOAMRL0001	-13.925556	-49.296111
GOANS_0010	-16.279806	-48.800722
GOANS_0008	-16.301389	-48.947667
GOANS_0011	-16.289222	-48.946417
GOANS_0002	-16.327861	-48.954306
GOANS_0017	-16.310472	-48.902528
GOANS_0014	-16.327667	-48.962056
GOANS_0015	-16.348833	-48.91925
GOANS_0016	-16.362028	-48.986444
GOANS_0005	-16.382556	-48.961111
GOANS_0009	-16.342139	-48.971333
GOANS_0013	-16.348722	-48.955472
GOANS_0001	-16.349417	-48.938111
GOANS_0004	-16.327861	-48.924278
GOANU_0001	-16.451944	-49.95875
MAAMPK0001	-1.674944	-46.012694
MGANK_0001	-20.943833	-45.382972
MGADL_0001	-21.759889	-44.308778
MGADS_0003	-19.650444	-42.868222
MGADS_0002	-19.614694	-42.842583
ALSWS_0001	-9.929194	-36.548889
AMATK_0001	-3.364972	-68.194972
AMBDE_0007	-8.75312	-67.39234
AMBDE_0040	-8.77638	-67.33152
AMBDE_0001	-8.776389	-67.331528
AMBDE_0002	-8.776667	-67.391833
AMCRI_0002	-4.099722	-63.147528
AMCRI_0001	-4.091556	-63.141417
AMEVI_0001	-7.433361	-70.016722
AMIRD_0002	-3.093111	-60.441917
AMIRD_0001	-3.272722	-60.179139
AMIKT_0001	-6.436361	-68.244556
AMMPU_0001	-3.292056	-60.627361
AMMNS_0144	-3.069722	-59.99475
AMMNS_0073	-3.077833	-60.007944
AMMNS_0014	-3.0535	-60.028361
AMMNS_0047	-3.129306	-60.027222
AMMNS_0074	-3.030667	-60.0695
AMMNS_0124	-3.070833	-59.948333
AMMNS_0176	-3.112306	-60.0235
AMMNS_0142	-3.079167	-59.996972
AMMNS_0057	-3.109056	-60.001278
AMMNS_0208	-3.107361	-60.007333
AMMNS_0070	-3.056556	-59.845306
AMMNS_0284	-3.085028	-60.072583
AMMNS_0094	-3.12	-59.993917
AMMNS_0152	-3.025278	-59.997806
AMMNS_0132	-3.078028	-60.063778
AMMNS_0086	-3.104194	-60.019472
AMMNS_0002	-3.107	-60.024194
AMMNS_0408	-3.112778	-60.020472
AMMNS_0127	-3.000028	-59.998333
AMMNS_0165	-3.024444	-59.948611
AMMNS_0153	-3.002222	-59.98
AMMNS_0123	-3.030306	-59.930583
AMMNS_0186	-3.028917	-59.946944
AMMNS_0084	-3.064528	-60.020889
AMMNS_0181	-3.054611	-59.983833
AMMNS_0017	-3.048139	-60.007556
AMMNS_0122	-3.095056	-60.035667
AMMNS_0072	-3.09225	-60.045056
AMMNS_0048	-3.125556	-60.018944
AMMNS_0131	-3.02725	-59.918056
AMMNS_0136	-3.138333	-59.9625
AMMNS_0130	-3.126667	-59.938333
AMMNS_0051	-3.128222	-59.98325
AMMNS_0054	-3.120444	-59.94975
AMMNS_0160	-3.138167	-59.985111
AMMNS_0234	-3.100611	-60.056639
AMMNS_0159	-3.148361	-60.003611
AMMNS_0063	-3.158194	-59.982889
AMMNS_0164	-3.085278	-59.88725
AMMNS_0065	-3.093139	-59.896611
AMMNS_0128	-3.050306	-59.958611
AMMNS_0085	-3.032778	-59.988056
AMMNS_0151	-3.01725	-59.971944
AMMNS_0115	-3.014389	-59.951861
AMMNS_0185	-3.041972	-59.996667
AMMNS_0026	-3.026917	-59.960889
AMMNS_0023	-3.055111	-59.94375
AMMNS_0004	-3.093	-60.02475
AMMNS_0109	-3.137528	-60.023917
AMMNS_0167	-2.998361	-60.046417
AMMNS_0168	-3.1345	-60.029583
AMMNS_0103	-3.13125	-60.021944
AMMNS_0197	-3.134972	-60.0185
AMMNS_0169	-3.053889	-60.0475
AMMNS_0064	-3.13975	-60.022139
AMMNS_0502	-3.102253	-60.061672
AMMNS_0133	-3.128083	-59.999056
AMMNS_0019	-3.088139	-59.943139
AMMNS_0009	-3.078806	-60.022583
AMMNS_0184	-3.081083	-60.033167
AMMNS_0110	-3.069361	-60.035917
AMMNS_0008	-3.080056	-60.048139
AMMNS_0182	-3.078969	-59.985739
AMMNS_0154	-3.011389	-59.927806
AMMNS_0162	-3.091639	-60.002944
AMMNS_0138	-3.100333	-60.019194
AMMNS_0099	-3.094389	-60.011528
AMMIC_0006	-5.810944	-61.298778
AMTBN_0001	-4.233306	-69.938611
AMTFE_0002	-3.355	-64.722222
AMTFE_0044	-3.35014	-64.713311
AMTFE_0001	-3.350056	-64.713306
ALBOD_0003	-9.643917	-36.218139
ALBOD_0002	-9.641389	-36.20925
PITSA_0047	-5.090347	-42.794533
PRAON_0001	-25.432189	-48.710748
PRAOL_0003	-25.942222	-50.098417
PRAPO_0002	-24.128846	-49.842251
PRAUN_0002	-23.940083	-52.497026
SPANP_0001	-21.026639	-47.384444
SPAMIO0003	-23.531194	-47.264028
SPAMH_0001	-22.081361	-51.475444
SPAMR_0008	-22.707192	-47.201806
SPAMR_0010	-22.738139	-47.331833
SPAMR_0013	-22.735361	-47.286833
SPAMR_0002	-22.714667	-47.30025
SPAMR_0004	-22.749667	-47.2625
SPARO_0011	-22.717917	-46.812167
SPAGA_0002	-22.595944	-47.109083
PAAAJ_0001	-.985028	-49.938889
PAAIU_0021	-1.381228	-48.433011
PAAIU_0015	-1.336583	-48.384603
PAAIU_0055	-1.33825	-48.392444
PAAIU_0035	-1.357222	-48.393611
PAAIU_0042	-1.368889	-48.402778
PAAIU_0014	-1.40725	-48.428361
PAAIU_0048	-1.397222	-48.408917
PAAIU_0037	-1.355222	-48.364861
PAAIU_0025	-1.358833	-48.372083
PAAIU_0011	-1.341111	-48.356806
PAAIU_0051	-1.330361	-48.3735
PAAIU_0023	-1.363028	-48.407386
PAAIU_0019	-1.373417	-48.409639
PAAIU_0043	-1.357694	-48.410694
PAAIU_0040	-1.338333	-48.420556
PAAIU_0050	-1.382694	-48.417389
PAAIU_0045	-1.372778	-48.418083
PAAIU_0016	-1.361278	-48.402
PAAIU_0031	-1.380861	-48.369528
PAAIU_0044	-1.388028	-48.430444
RRAMAJ0001	3.65575	-61.41625
RSAOD_0002	-28.894361	-51.199306
RSAOG_0001	-32.237746	-53.079459
RJARS_0086	-22.997767	-44.332336
RJARS_0007	-22.959556	-44.440472
RJARS_0002	-23.020861	-44.295806
RJARS_0008	-23.004861	-44.448806
RJARS_0005	-22.956583	-44.324583
RJARS_0001	-23.035306	-44.222417
RJAPER0001	-21.626167	-42.105278
RNAPD_0001	-5.629167	-37.8175
RNAPD_0002	-5.662247	-37.798333
RSXNLA0005	-29.780944	-50.025694
SCAMY_0002	-27.709996	-48.92866
SCBNU_0013	-26.925544	-49.057405
MTAPC_0001	-9.563083	-57.394194
MTAOS_0001	-14.462472	-56.845583
PERCE_0020	-8.115722	-34.893083
PERCE_0481	-8.127111	-35.90025
PERBE_0002	-8.450278	-35.350278
ALGUP_0002	-9.883306	-36.824167
GOANS_0021	-16.344722	-48.938056
GOAPG_0002	-14.180333	-47.836639
GOANS_0019	-16.308583	-48.960611
GOANS_0006	-16.405472	-48.923972
ALSPX_0001	-9.559444	-37.378889
AMCTM_0002	-6.530389	-64.387861
AMEIE_0001	-6.662222	-69.864167
AMEIE_0038	-6.66211	-69.86411
AMFTB_0001	-2.5145	-66.098972
AMHUT_0001	-7.509611	-63.026083
AMIXN_0001	-7.053831	-71.6894
AMMNS_0188	-3.006139	-60.010333
AMMNS_0211	-3.031833	-60.045967
AMMNS_0087	-3.086417	-60.017778
AMMNS_0143	-3.101944	-60.006111
AMMNS_0129	-3.101361	-59.949806
AMMNS_0157	-3.110556	-60.058639
AMMNS_0155	-3.037806	-59.97775
AMMNS_0101	-3.131694	-60.018806
AMMAX_0001	-1.853719	-65.585503
PRAPX_0001	-23.093611	-54.786694
PRAON_0002	-25.104194	-48.748361
PRAPS_0011	-23.351406	-51.489382
SPAMR_0001	-22.745972	-47.327556
SPAMR_0006	-22.738472	-47.316
SPAMR_0003	-22.765333	-47.3405
SPAMR_0005	-22.725111	-47.348583
SPAMR_0007	-22.752361	-47.340194
SPAMR_0017	-22.719	-47.315833
SPARO_0003	-22.711278	-46.837
SPARO_0002	-22.709556	-46.767667
SPARO_0013	-22.716278	-46.770139
SPARO_0001	-22.705083	-46.761639
SPARO_0004	-22.650861	-46.740056
SPADA_0004	-22.850972	-45.241694
